Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
21,446,0,7,0,76,0,123,7,4940.0,6699.0,5887.1043
35,116,0,3,0,66,0,248,5,3019.0,3909.0,3676.5927
32,76,0,9,0,33,0,254,16,5445.0,8087.0,7013.252925
34,62,1,3,0,71,0,274,6,1690.0,7718.0,4931.0118
48,58,1,9,0,27,0,284,13,7810.0,10672.0,9513.167475
33,163,0,5,0,13,0,200,16,962.0,1214.0,1289.611026
32,469,0,9,0,97,0,299,14,5719.0,7554.0,6844.785024
7,3,1,8,0,45,0,144,7,3194.0,3977.0,3708.125136
39,437,1,6,0,6,0,325,9,5181.0,6690.0,6265.213416
25,268,0,6,2,54,0,294,9,2697.0,3836.0,3540.6339840000005
28,452,0,3,0,37,0,270,7,4422.0,6006.0,5473.930875
22,146,0,8,2,98,0,195,9,1594.0,5359.5,2243.590272
41,121,0,8,0,63,0,181,6,1546.0,4713.0,3279.2562
34,23,1,0,2,41,0,392,13,1585.0,6549.0,4435.718543999999
1,23,1,6,0,96,1,273,7,4624.0,6540.0,866.5109376
16,58,1,8,0,16,0,162,2,6299.0,8936.0,7780.241898
27,3,0,3,0,56,0,208,6,3603.0,4410.0,4189.91184
10,437,0,0,0,4,0,353,16,3700.0,5706.0,5063.013648
6,350,0,8,1,85,0,163,4,5061.0,8226.0,6711.108095999999
24,423,0,5,0,76,0,286,14,2757.0,7460.0,5347.6335
4,358,1,7,3,94,0,147,5,2630.0,12395.0,7552.909056
35,121,1,8,0,85,1,108,11,1140.0,3615.0,367.8436608
7,2,1,5,1,48,0,256,15,2303.0,3795.0,3288.388752
29,447,1,7,0,97,0,147,6,4845.0,6179.0,5580.772736
43,198,0,8,0,18,0,102,1,2260.0,3221.0,2842.4857230000002
15,74,1,1,0,18,0,298,14,5344.0,8127.0,7042.225707
30,294,0,5,2,63,0,294,15,1870.0,3645.0,3025.0836
3,167,0,1,0,20,0,321,11,4383.0,5996.0,5392.095275
39,65,1,1,2,15,0,329,10,3373.0,4841.0,4439.665989
45,14,0,8,0,93,0,105,2,7023.0,9037.0,8019.442816
6,14,1,1,0,72,0,290,16,2998.0,3825.0,3669.8904
36,441,0,8,0,36,0,136,7,2837.0,4234.0,3664.785075
1,141,1,0,0,47,1,386,16,4030.0,5410.0,762.1234919999999
22,454,1,8,0,28,0,164,4,2239.0,5050.0,3800.4351
9,451,1,4,0,55,0,638,12,4984.0,6551.0,6371.380512
12,104,0,4,0,88,0,534,5,2034.0,4610.0,3802.109696
39,358,0,7,3,82,0,107,5,2093.0,17625.0,9827.348608
21,3,0,3,0,82,0,226,1,2844.0,4030.0,3610.587904
42,40,0,8,0,23,0,179,9,2671.0,6676.0,4844.568225
49,55,1,3,0,23,1,232,7,2261.0,5795.0,637.8244425
14,451,1,0,0,1,1,357,16,5220.0,6792.0,955.79591085
2,58,0,8,1,47,0,126,2,3109.0,3972.0,3643.739856
48,149,1,8,0,28,0,140,2,3126.0,4647.0,4017.2118
5,447,1,5,0,50,1,205,17,3550.0,5084.0,675.0528336
47,23,0,8,1,34,0,137,7,5726.0,9735.0,7853.227725
48,430,1,9,2,15,0,206,11,5517.0,7904.0,6923.187612000001
17,14,0,6,0,17,0,284,13,3479.0,4378.0,4217.188239
23,38,1,0,3,64,0,377,12,5085.0,10584.0,8138.691
14,358,1,7,3,73,1,107,6,3144.0,9830.0,979.7866650000001
42,113,1,3,0,74,0,217,6,1001.0,4116.0,2749.2696
1,358,1,5,3,81,0,298,12,9989.0,17929.0,14068.208
27,447,1,4,0,44,0,513,11,2098.0,11896.0,3440.0816640000003
44,446,1,0,0,50,0,391,11,4267.0,5863.0,5428.63296
43,471,1,0,2,95,1,388,11,2376.0,3378.0,483.1647744
30,179,0,7,0,13,0,130,6,2788.0,3578.0,3314.578509
8,471,0,8,2,14,0,153,7,2258.0,3099.0,2833.086663
16,55,0,9,0,38,0,235,17,2454.0,4875.0,3895.965675
18,460,0,4,3,4,0,501,9,346.0,485.0,916.778313
6,65,0,6,2,29,0,341,13,3696.0,6470.0,5417.033475
35,58,0,2,0,94,0,101,7,4558.0,6058.0,5334.7768320000005
44,423,1,4,0,10,0,510,11,4661.0,8169.0,6931.366794
7,162,0,6,1,71,0,313,14,4178.0,5823.0,5267.295
11,58,0,6,0,40,0,334,11,5456.0,7383.0,6608.4474
23,458,1,5,0,98,0,277,17,9056.0,15003.0,12149.441920000001
7,452,1,0,0,23,1,384,16,3966.0,5937.0,799.5092175
9,24,1,9,0,71,0,247,13,4643.0,6105.0,5571.7101
6,294,0,4,2,5,0,559,9,1232.0,4391.0,3372.692697
24,235,1,9,2,2,0,297,15,3132.0,6194.0,744.97399515
30,358,1,9,3,48,1,299,17,2418.0,11873.0,1111.339116
4,1,0,9,0,54,1,241,11,935.0,1542.0,220.7073744
4,113,1,8,0,54,0,199,8,4644.0,7817.0,6393.299328
22,458,0,0,0,2,0,363,13,8550.0,13443.0,11372.662620000001
16,235,0,3,2,72,1,291,3,1827.0,5556.0,591.5660849999999
3,3,0,1,0,85,0,336,14,4047.0,5223.0,4905.814144
39,3,0,2,0,68,0,117,10,1961.0,2706.0,2428.3017
12,443,1,7,0,1,1,118,6,5508.0,8095.0,1038.4331462999999
21,231,1,9,2,40,0,257,13,5031.0,6069.0,5683.40005
42,39,1,1,3,5,0,321,5,6437.0,18677.0,12882.991571999999
32,165,0,6,0,84,0,225,8,1849.0,2694.0,2462.344192
19,104,1,3,0,52,0,281,3,3770.0,8885.0,6568.09344
1,14,1,8,0,67,0,128,3,4171.0,6053.0,5189.1147
48,451,0,9,0,37,0,274,13,4012.0,7033.0,5789.1708
29,441,1,9,0,95,1,221,16,4873.0,7837.0,973.6993728
2,198,0,8,2,13,0,166,6,4095.0,5119.0,4775.282424
43,451,0,1,0,76,1,303,14,8602.0,11470.0,1537.427925
36,205,1,1,0,54,0,303,11,2938.0,4037.0,3769.0129439999996
47,11,1,1,3,67,0,297,9,445.0,925.0,972.7938
30,268,0,6,2,10,0,331,14,2165.0,8274.0,5557.2542189999995
32,162,1,9,1,3,0,296,16,5424.0,7717.0,6876.3222989999995
45,452,0,7,0,20,0,130,8,4436.0,5903.0,5184.3081
8,358,1,2,3,3,1,153,10,9109.0,6754.0,1817.28575325
16,423,1,9,0,48,0,292,13,4700.0,7605.0,6411.204000000001
6,162,1,0,1,96,0,354,14,4214.0,6565.0,5668.23488
8,58,1,6,0,35,0,219,13,3174.0,4717.0,4159.205925
29,416,1,6,1,68,0,246,8,2390.0,7879.0,5330.7639
36,452,1,1,0,82,0,319,17,5986.0,8298.0,7365.526784000001
32,451,0,6,0,98,0,332,9,3912.0,6692.0,5557.571712
20,358,0,6,3,62,0,258,5,2357.0,16620.0,9653.7276
34,103,1,3,2,69,1,215,5,10175.0,14405.0,1857.90429
15,115,0,8,0,38,0,128,9,1565.0,2615.0,2213.701875
25,452,0,2,0,95,0,159,13,3411.0,4893.0,4254.24384
29,24,1,8,0,19,0,112,5,3182.0,4616.0,4012.5487049999997
25,450,1,1,0,38,1,250,16,3929.0,9243.0,1024.4135475
12,423,0,3,0,10,0,288,9,1864.0,4684.0,3564.593505
2,58,1,6,0,10,1,250,11,5395.0,7471.0,1003.4116488
19,358,1,0,3,63,1,398,13,9154.0,12909.0,1699.41024
14,367,1,3,0,28,0,275,9,5201.0,9200.0,7463.27505
2,437,1,3,0,66,0,292,5,7510.0,10814.0,9363.9942
47,449,0,4,0,60,0,506,11,3490.0,4913.0,4606.0973
1,204,1,3,0,98,0,278,1,3718.0,9054.0,6568.669184
20,211,1,1,0,98,0,264,6,623.0,892.0,1007.2339199999999
1,188,1,4,0,97,0,234,10,3817.0,5173.0,5030.0096
20,220,0,5,0,98,0,205,14,4018.0,6092.0,5191.234047999999
7,447,1,3,0,36,1,219,3,5514.0,8055.0,5023.1679365
4,93,0,7,2,25,0,120,9,3195.0,6291.0,4855.101825
42,23,1,2,1,40,0,161,16,6527.0,10071.0,8282.6312
19,150,0,8,2,33,0,110,8,3438.0,4833.0,4238.187975
47,14,1,8,0,8,0,190,9,3861.0,5158.0,4703.089644
34,469,1,8,0,74,0,117,10,4983.0,7062.0,6084.0648
42,447,1,5,0,70,1,266,13,2866.0,3938.0,545.35437
5,452,0,9,0,36,0,282,15,5855.0,8099.0,7251.296325
47,23,1,6,2,12,0,334,10,2829.0,4733.0,4118.368122
45,65,1,8,2,98,0,324,6,4503.0,6263.0,5496.917888
15,69,0,1,0,69,0,314,9,2809.0,5103.0,4230.8244
24,58,0,3,0,6,1,262,4,4298.0,6275.0,832.50824085
35,104,1,7,0,87,1,264,6,1290.0,3881.0,402.132192
41,447,1,3,0,49,1,266,1,5451.0,7768.0,1024.8228864
28,451,0,1,0,6,0,252,15,6041.0,6674.0,6019.537986
14,441,1,7,0,18,0,147,9,6631.0,8558.0,7747.565165999999
23,152,1,6,0,34,1,311,11,1543.0,2083.0,318.10125375
5,294,1,9,2,44,0,226,14,2236.0,7412.0,5024.3868
15,57,1,7,0,60,0,103,5,1989.0,4271.0,3161.7824
42,62,1,6,0,39,0,232,12,6442.0,13447.0,10162.958925
45,14,0,3,0,37,0,268,3,3021.0,4135.0,6909.741618
40,294,0,2,2,5,0,118,11,1637.0,5433.0,3656.524311
45,101,1,3,0,5,1,213,4,1885.0,2301.0,345.9913974
32,149,1,3,0,26,0,210,4,7542.0,10066.0,8994.9762
2,152,0,4,0,9,1,582,11,2139.0,2932.0,467.99669565
18,39,1,8,3,98,0,124,7,4999.0,8521.0,6789.532287999999
40,37,1,7,0,72,0,131,8,7468.0,10859.0,9208.8117
7,268,1,2,2,91,0,104,10,1397.0,2823.0,2184.198016
2,101,0,4,0,48,0,603,9,622.0,2939.0,2369.83536
10,70,0,6,2,63,0,287,14,860.0,2605.0,2001.7107
11,98,1,4,0,73,0,578,16,899.0,2457.0,2236.0932
2,358,0,9,3,13,0,221,15,2375.0,6664.0,4746.805272
16,452,1,9,0,62,0,296,12,2779.0,3850.0,3578.3352
34,23,0,8,1,22,0,160,4,1425.0,2585.0,2160.3855
32,62,1,3,0,53,0,215,3,1627.0,8600.0,5295.917808
49,115,0,6,0,8,0,248,12,1429.0,2178.0,2053.454634
40,39,1,4,3,37,0,601,17,4003.0,15349.0,10267.716375
32,453,1,6,0,4,0,205,13,2860.0,3944.0,3611.058858
42,70,0,1,2,14,1,270,14,1889.0,2584.0,376.40685555
29,55,0,5,0,60,1,276,15,2865.0,4073.0,549.873075
32,403,1,8,0,7,0,154,7,1852.0,2300.0,2231.226855
51,151,1,0,0,57,0,358,15,715.0,3433.0,2419.5252960000003
43,24,0,6,0,57,0,286,6,3159.0,4402.0,4042.729872
8,74,1,9,0,45,0,216,16,3682.0,5428.0,4747.708944
5,462,1,2,3,10,0,117,11,666.0,2438.0,1670.542929
38,30,1,0,0,93,0,357,15,1819.0,3486.0,2970.085888
41,358,1,2,3,93,0,136,8,1819.0,4805.0,3400.96064
22,110,1,5,0,9,0,279,17,1270.0,1907.0,1870.01298
25,436,0,4,0,9,0,491,6,1902.0,3384.0,3135.276441
41,115,1,1,0,92,0,335,15,1664.0,2400.0,2335.92128
37,118,0,9,0,1,0,223,15,1338.0,7260.0,4527.997155
27,23,0,9,1,47,0,237,14,2641.0,5350.0,4210.966224
24,162,1,1,1,64,0,254,7,5730.0,8597.0,7348.2849
14,162,0,2,1,53,0,102,7,4058.0,5686.0,4945.5545759999995
2,30,1,8,1,43,0,199,4,1554.0,3208.0,2564.43192
8,447,1,3,0,36,1,273,4,5079.0,6405.0,900.3385125
29,55,0,5,0,98,0,212,15,2284.0,3753.0,3188.445568
46,106,0,6,0,33,0,325,6,740.0,6530.0,3952.27455
36,60,1,7,3,65,0,146,8,126.0,503.0,456.1425
2,23,1,1,2,21,0,337,5,1211.0,3743.0,2808.2019
28,166,1,0,0,100,0,355,11,2125.0,3012.0,2860.487575
38,39,1,0,3,59,0,399,17,5495.0,9666.0,7941.238704
23,55,0,9,0,16,1,261,16,3995.0,5063.0,719.51554125
3,451,1,0,0,33,0,352,17,4708.0,6647.0,6024.052125
28,103,0,6,0,89,0,317,7,1420.0,7049.0,4488.875776
19,443,1,3,0,29,0,248,4,5304.0,12898.0,9329.2584
6,165,1,9,0,82,0,293,12,4769.0,6910.0,6051.101056
18,283,1,8,0,60,0,173,14,2608.0,6071.0,4413.089925
11,320,0,5,0,80,1,212,16,723.0,5378.0,479.0795925
14,268,0,8,2,76,1,179,5,1091.0,3356.0,356.936085
25,55,1,5,0,92,0,251,16,3155.0,6243.0,4886.131711999999
49,55,0,3,0,80,1,294,5,3867.0,5804.0,752.46777
44,3,0,7,0,23,0,142,7,3146.0,4519.0,3967.23705
19,94,1,6,0,35,1,345,11,960.0,13691.0,1148.90454
18,186,0,1,0,51,0,284,5,3249.0,5244.0,4503.611232
13,469,1,8,0,76,0,189,10,3451.0,4691.0,4221.4293
11,24,1,1,0,63,0,298,5,3130.0,4324.0,3986.5914
49,227,1,1,0,86,0,315,10,522.0,839.0,981.835008
43,469,0,3,0,55,0,235,8,5365.0,6958.0,6360.460848
32,24,0,8,0,59,0,104,2,6745.0,8637.0,7746.6421439999995
6,3,1,6,0,59,0,289,6,1683.0,2810.0,2520.61416
20,452,0,3,0,46,0,223,2,5820.0,8847.0,7509.598992
19,14,1,7,0,51,0,118,7,4294.0,6702.0,5583.88296
44,55,0,9,0,76,0,299,16,3973.0,5936.0,5208.8157
19,469,0,1,0,1,0,304,12,3745.0,4973.0,4667.763177000001
24,23,1,2,2,50,0,133,13,1987.0,5221.0,3719.173968
33,23,0,9,2,28,0,279,15,4043.0,14502.0,9541.496475
49,150,1,8,2,59,0,168,11,2460.0,3116.0,2940.1319519999997
12,443,0,1,0,35,0,340,11,5884.0,8138.0,7340.313225
18,100,1,6,0,35,0,254,8,1573.0,2935.0,2503.5255
15,23,1,9,2,33,0,225,11,3493.0,21816.0,12861.18645
44,444,1,4,1,21,0,563,5,4108.0,5834.0,5522.648775
38,320,0,3,0,46,1,212,6,2153.0,5170.0,577.634328
13,108,1,1,0,86,1,311,9,2387.0,3156.0,456.08492160000003
33,326,0,6,0,86,0,336,9,780.0,3250.0,2318.929536
3,294,0,9,2,10,0,233,11,3118.0,5748.0,4670.412912
31,452,0,1,0,27,0,264,7,3671.0,5189.0,4685.35725
25,103,1,7,2,12,0,133,5,9508.0,13420.0,11601.569727
45,24,1,7,0,62,0,137,7,7197.0,10367.0,8835.8985
6,389,1,8,2,88,0,169,5,2244.0,4932.0,3704.6634240000003
40,152,1,6,0,24,0,268,5,8759.0,11027.0,10140.535125
2,358,1,4,3,34,0,567,16,3577.0,14676.0,9683.82975
35,460,1,6,3,94,0,214,14,257.0,414.0,541.922304
38,11,1,9,3,68,0,299,12,487.0,1304.0,1183.6143
2,97,0,8,0,63,0,147,5,1224.0,1706.0,1596.6027
33,165,0,9,0,14,0,263,13,2861.0,4556.0,3975.922368
21,23,0,1,2,98,0,313,5,1827.0,6634.0,4480.163072
49,3,0,7,0,81,0,129,7,1832.0,2753.0,2388.2073600000003
8,23,1,2,2,4,0,145,6,2403.0,7003.0,4850.334918
9,443,0,4,0,29,0,461,10,6597.0,10062.0,8776.832925
49,452,1,4,0,93,0,505,11,6333.0,5677.0,7934.8586239999995
18,3,1,5,0,56,0,232,15,976.0,1292.0,1358.94672
31,61,0,8,2,19,0,193,6,7327.0,9780.0,8750.754837
46,24,1,3,0,70,0,220,1,3838.0,5312.0,4747.5054
49,443,0,8,0,81,0,155,10,2457.0,3912.0,3294.545408
2,209,1,3,2,68,0,299,7,920.0,1473.0,1481.3766
14,14,1,0,0,87,0,383,17,3218.0,4056.0,3968.203008
44,103,0,6,2,46,0,282,12,1228.0,2490.0,2129.513328
28,62,1,2,0,2,0,111,8,1872.0,9278.0,5689.8909539999995
30,358,1,7,3,58,0,110,8,8017.0,16806.0,12451.228848
38,23,1,9,0,21,0,272,13,702.0,1261.0,1251.64305
18,458,0,7,0,39,0,101,7,5408.0,7581.0,658.0
48,3,0,4,0,84,0,637,8,2467.0,4267.0,3948.993664
29,437,1,2,0,88,0,132,15,7994.0,11337.0,9670.7072
40,115,1,3,0,74,0,206,9,1417.0,1933.0,1863.6849
46,106,0,5,0,56,1,286,13,877.0,4653.0,455.25609360000004
38,23,1,5,2,74,0,289,12,2625.0,6516.0,4816.3302
9,469,1,5,0,64,0,240,15,5165.0,6702.0,6120.576
12,58,0,8,0,43,0,181,3,4672.0,6195.0,5580.186768
43,446,0,7,0,13,0,146,7,4471.0,6742.0,5755.844357999999
42,447,1,5,0,76,0,239,14,2918.0,7183.0,5243.6043
42,358,1,7,3,56,0,115,9,5149.0,17642.0,11447.027136
45,416,1,3,2,78,0,285,8,4340.0,10536.0,7651.6605
16,24,1,8,0,44,0,293,5,3836.0,5479.0,4786.002288000001
43,23,0,1,2,62,0,301,8,1341.0,6320.0,4093.2144
31,443,0,9,0,92,1,249,12,4446.0,6422.0,841.1386367999999
24,51,0,0,1,18,0,361,14,4319.0,7402.0,6229.0770299999995
41,268,0,7,2,24,0,104,5,976.0,3922.0,2547.83445
39,441,1,6,2,60,0,226,10,6668.0,9050.0,7910.77065
19,152,0,6,0,86,0,243,10,1466.0,2053.0,1975.3986559999998
20,164,1,7,0,49,0,133,6,2319.0,4123.0,3334.452048
10,452,0,1,0,18,1,345,12,3164.0,4079.0,595.56793725
12,447,1,8,0,97,0,196,4,3164.0,4112.0,3780.229376
6,437,1,5,0,59,0,224,16,8038.0,10355.0,9374.824656
31,138,1,7,0,37,0,128,12,2066.0,3686.0,2998.78425
17,452,1,9,0,15,0,212,9,3132.0,4161.0,3862.4937119999995
39,156,0,6,0,70,0,345,6,4307.0,6081.0,5486.6988
46,141,1,2,0,81,1,134,7,3817.0,5775.0,729.3479424
40,55,0,1,0,66,0,328,13,1346.0,2110.0,2037.6675
44,202,1,9,0,15,0,245,15,1956.0,6032.0,4244.565501
12,469,1,6,0,83,0,249,8,3343.0,4326.0,4027.7233920000003
16,452,0,9,0,54,1,235,15,4820.0,5983.0,841.271184
22,124,1,7,0,65,1,118,8,2024.0,2973.0,388.84725
5,471,0,6,2,32,1,252,9,2291.0,3114.0,442.43065125
23,437,0,1,0,18,0,258,5,7660.0,10438.0,9310.588848000001
25,358,1,5,3,63,0,246,15,3327.0,8372.0,6043.2273
10,94,1,8,0,82,0,197,1,1226.0,4528.0,3030.020224
35,112,1,0,0,79,0,379,14,667.0,1243.0,1321.9866
37,469,1,8,0,65,0,108,4,5634.0,7518.0,6619.7637
11,471,1,6,2,68,0,312,11,2610.0,3392.0,3283.137
2,23,1,0,2,67,0,365,16,4112.0,10024.0,7369.8669
37,55,0,0,0,27,1,385,15,912.0,3790.0,409.90217625
34,74,1,9,0,16,0,235,12,5296.0,8152.0,6966.373293000001
18,14,1,4,0,24,0,591,12,4461.0,5884.0,5755.285725
34,132,1,0,0,5,0,357,15,2711.0,9531.0,6486.531282
15,443,1,2,0,96,0,368,6,4191.0,5971.0,5113.342079999999
47,11,0,0,3,9,0,380,11,413.0,1228.0,1201.2798599999999
44,452,0,9,0,70,0,228,12,4120.0,2922.5,5002.2522
26,452,0,8,0,93,0,182,7,3373.0,4617.0,4119.610879999999
12,165,1,0,0,98,0,156,12,4372.0,6162.0,5579.7969920000005
33,447,0,8,0,21,1,131,11,1250.0,3591.0,382.16619
22,177,0,0,0,98,0,389,17,5037.0,7077.0,6363.32928
43,443,0,3,0,67,0,241,5,2737.0,4468.0,3806.847
8,90,1,4,0,87,0,471,16,678.0,1112.0,1347.739008
31,57,1,8,0,51,0,183,3,4406.0,8362.0,6526.878912
19,55,1,8,0,93,0,145,5,3865.0,6272.0,5140.919168
26,204,1,3,0,78,0,219,1,2694.0,5589.0,4317.3009
50,315,1,0,2,15,0,377,17,1891.0,6854.0,4756.454307
38,3,1,6,0,8,0,220,14,1842.0,2650.0,2468.893086
19,2,1,6,1,49,0,296,11,6689.0,10797.0,8990.708831999998
31,63,1,1,1,3,0,318,10,4276.0,18425.0,11678.682015
46,103,1,7,1,40,1,102,7,9848.0,16080.0,1917.13213875
32,23,0,3,2,69,0,236,1,2751.0,6918.0,5020.2702
12,14,1,5,0,100,0,279,14,3832.0,5690.0,4933.119925
14,471,1,6,1,25,0,208,10,2220.0,3088.0,2856.9597
29,451,0,4,0,28,1,572,6,8212.0,12053.0,1602.5705325
50,403,1,9,0,94,0,212,17,2119.0,2999.0,2735.3849600000003
1,23,0,8,0,85,0,185,1,4478.0,8132.0,6397.164928
34,452,1,4,0,87,0,638,9,2933.0,6860.5,4066.2307840000003
24,452,1,8,0,47,0,191,1,4047.0,5589.0,4977.419328
31,141,1,5,0,92,1,285,15,3849.0,4835.0,685.0181183999999
8,94,1,7,2,94,0,107,5,1480.0,6516.0,4047.8592
35,63,1,8,1,29,1,147,10,5070.0,12822.0,1361.87926875
5,104,1,6,0,54,0,292,12,1322.0,5368.0,3617.707536
25,55,1,2,0,88,0,171,6,1270.0,4492.0,3009.756288
17,447,1,6,0,63,0,292,13,4170.0,6071.0,5364.9684
11,100,0,0,0,94,0,353,11,1608.0,4232.0,3229.032576
3,2,0,4,1,32,0,582,11,4571.0,7915.0,6814.790325
31,38,1,3,3,27,0,271,3,4094.0,8050.0,6328.95795
32,74,1,9,0,99,0,238,10,5959.0,8763.0,7496.828415999999
24,70,0,6,2,91,1,201,7,1145.0,3092.0,343.1336832
39,447,1,4,0,52,0,617,15,2815.0,4127.0,4067.013456
32,446,1,0,0,73,0,361,14,4695.0,6812.0,6061.3245
38,188,1,2,0,36,0,103,9,4470.0,6164.0,5501.581575
16,220,0,1,0,21,0,297,6,4070.0,5516.0,5080.1478
23,137,1,4,0,43,0,457,14,1793.0,5243.0,3954.458448
6,152,0,4,0,14,0,587,16,1195.0,1648.0,2010.568923
38,58,1,5,0,19,0,200,17,6062.0,7927.0,7205.669361
48,70,1,7,2,92,0,117,7,1164.0,3638.0,2483.396608
38,443,0,5,0,92,0,244,17,7520.0,10353.0,9063.272064
22,24,0,9,0,46,1,240,17,3742.0,5811.0,748.8693647999999
50,57,0,3,0,39,0,227,4,2870.0,4559.0,3933.132525
40,93,1,3,1,45,0,200,2,1318.0,5537.0,3604.9695840000004
50,471,0,9,2,76,0,210,13,2890.0,3928.0,3587.1957
41,115,0,8,0,9,0,160,8,2189.0,3263.0,2887.891182
24,23,0,3,0,4,0,220,1,3506.0,6026.0,4985.981352000001
41,445,0,0,0,69,0,378,14,2497.0,4548.0,3600.1944
37,3,0,0,0,50,0,396,11,1682.0,3070.0,2756.852496
40,468,1,7,2,76,0,146,9,3896.0,5290.0,4693.887
35,3,1,7,0,95,0,127,8,2888.0,3680.0,3364.473728
17,447,1,5,0,86,0,281,14,5609.0,7896.0,6941.5315200000005
17,30,0,9,0,75,0,290,11,1024.0,3106.0,2333.6973
13,441,1,4,0,22,0,548,15,3072.0,4607.0,4382.27685
35,186,1,4,0,71,0,603,13,6455.0,10658.0,9078.9138
46,3,0,3,0,52,0,218,8,3050.0,4953.0,4195.67472
28,3,1,5,0,18,0,265,15,2133.0,3210.0,2940.215949
49,320,1,3,0,50,0,255,4,1276.0,16175.0,8926.492464
49,294,1,5,2,37,0,240,14,2649.0,6241.0,4679.49195
2,3,0,9,0,67,0,203,13,1150.0,2154.0,1838.5785
10,3,0,3,0,34,0,216,10,1869.0,3645.0,2967.492675
15,471,0,8,2,64,0,182,7,2249.0,3021.0,2790.6516
39,198,0,7,2,53,1,128,9,4068.0,5334.0,720.3445992000001
49,14,1,6,0,53,0,305,13,6219.0,7595.0,7174.765728
37,113,1,3,0,25,0,224,1,1785.0,7579.0,4894.203825
35,446,1,8,0,2,0,129,9,4298.0,6215.0,5389.690977
11,358,1,3,3,56,0,164,5,4472.0,7569.666666666667,9425.408832
35,462,1,2,3,13,0,200,12,1614.0,8924.333333333334,3555.2744369999996
33,94,0,9,0,54,1,236,15,1792.0,10279.0,936.053172
34,416,1,6,2,92,0,252,13,2558.0,7341.0,5132.935808
24,65,1,0,2,80,0,387,13,6791.0,10416.0,8799.1422
40,73,0,8,0,20,0,182,10,1061.0,1575.0,1467.5403
14,451,0,4,0,35,0,478,13,4958.0,6495.0,6196.41015
30,99,1,4,0,83,0,527,7,2500.0,8320.0,5855.242624
7,451,1,0,0,76,0,358,12,3890.0,6340.0,5424.3486
7,23,0,7,2,51,0,330,12,1806.0,5555.0,3759.126624
18,152,1,1,0,59,0,303,13,1829.0,2762.0,2584.830528
36,58,1,6,0,81,1,276,11,8340.0,10112.0,1406.276256
43,451,0,1,0,87,0,295,10,4836.0,7096.0,6176.725632
1,469,1,8,0,64,0,109,11,5140.0,7332.0,6288.3414
44,192,1,0,0,53,0,357,14,1731.0,5098.0,3752.1118079999997
4,294,1,8,2,18,0,160,11,986.0,3402.0,2356.174359
36,441,0,1,0,24,0,314,9,3498.0,4437.0,4274.357325
23,358,1,8,3,45,0,120,7,8384.0,14073.0,11283.679296
32,350,1,4,1,4,1,599,10,5739.0,9631.0,1243.62912465
45,62,0,3,0,94,0,274,4,8857.0,11105.0,10111.260544
12,94,1,0,2,53,0,390,15,1762.0,10039.0,6259.03416
12,2,1,2,1,83,0,142,16,5303.0,8508.0,6956.90688
7,358,0,8,3,12,0,186,7,3161.0,14485.0,9014.278482
27,443,0,8,0,79,0,164,4,4398.0,8572.5,5584.7781
22,3,0,7,0,28,0,111,9,1538.0,2660.0,2206.360275
12,198,1,2,0,97,0,141,8,2187.0,3051.0,2722.32576
31,452,1,6,0,25,1,238,12,5019.0,6874.0,926.424135
2,36,1,4,0,97,1,515,8,7092.0,10017.0,1341.8461055999999
42,358,1,2,3,62,0,144,10,4451.0,7038.0,9748.7181
25,447,1,3,0,25,0,267,2,2823.0,4059.0,3699.418275
32,275,1,6,0,54,0,319,5,1318.0,4575.0,3246.061392
2,58,0,7,0,18,1,122,9,4327.0,6078.0,799.2970623
47,437,1,5,0,2,0,277,13,7582.0,10543.0,9350.344872
14,358,0,0,3,65,0,385,15,3924.0,11476.0,8015.5845
44,58,1,9,0,65,0,241,16,3958.5,10439.5,5294.1834
31,63,0,1,1,69,0,251,10,3993.0,9403.0,6886.143
22,23,0,1,1,15,0,337,8,8317.0,11899.0,10452.044691
23,113,1,8,0,44,0,222,2,1828.0,3337.0,2673.7974719999997
42,358,1,7,3,20,1,108,5,1931.0,11685.0,1014.557025
2,58,0,5,0,81,1,278,15,4761.0,6565.0,879.5726016000001
22,152,1,5,0,31,0,231,16,1736.0,2291.0,2242.1007
22,38,0,6,3,8,1,315,9,6142.0,10108.0,1266.96979035
1,132,1,0,0,26,0,371,13,2255.0,12677.0,7827.093225
12,451,0,1,0,15,0,261,15,6998.0,9710.0,8626.667247
5,231,0,2,2,96,0,143,16,5046.0,6669.0,5923.327872
14,469,0,8,0,5,0,156,5,4900.0,6896.0,6056.344305
36,403,1,8,0,71,0,175,2,1611.0,4667.5,2308.6107
41,70,0,5,2,41,1,233,16,905.0,2439.0,284.3206272
35,358,1,4,3,42,1,527,11,4364.0,14458.0,1482.702084
48,191,0,6,0,39,0,211,10,4397.0,8057.0,6428.119425
50,358,0,7,3,47,0,109,8,3685.0,8125.0,5980.200192
16,376,0,7,0,41,0,141,6,7647.0,17098.0,12440.786112
9,268,0,1,2,40,0,344,13,2115.0,5774.0,4197.023325
25,445,1,2,0,66,0,115,15,5953.0,9065.0,7558.9074
20,40,0,4,0,83,0,529,5,5106.0,6117.0,6054.846336
22,106,0,4,0,19,0,649,12,336.0,2922.0,2279.722005
41,11,1,6,3,52,0,239,8,454.0,2978.0,1943.849232
48,144,1,5,1,92,0,220,14,14029.0,19335.0,16681.62496
